id_revision,prioridad_revision,tipo_revision,comentario,comentario_limpio,empresa,sede,rubro,estrellas,sentimiento_estrella,sentimiento_modelo,confianza_modelo,prob_neg,prob_neu,prob_pos,sentimiento_final,sentimiento_final_provisional,confianza_etiqueta,motivo_revision_etiqueta,sentimiento_manual,observacion_manual
81,1,posible_neutral_ambiguo,"Atención normal, un poco caótico el tema de la entrada y salida y si tienes problemas para subir o bajar escaleras solo podrás usar una salida/entrada, ya que la q tenía rampa está clausurada. La atención en frutas y verduras es un lío, pocos de la zona saben sobre los productos , y a veces es ir un poco a ciegas","Atención normal, un poco caótico el tema de la entrada y salida y si tienes problemas para subir o bajar escaleras solo podrás usar una salida/entrada, ya que la q tenía rampa está clausurada. La atención en frutas y verduras es un lío, pocos de la zona saben sobre los productos , y a veces es ir un poco a ciegas",Plaza Vea,Miraflores,Retail,3,neutral,NEG,0.9650174379348756,0.9650174379348756,0.032564453780651,0.0024181501939892,,neutral,baja,sin_etiqueta_final_confiable,,
82,1,posible_neutral_ambiguo,"Experiencia pésima!! Revise el catalogo de Cmr Puntos y vi un producto para realizar un canje de 10,000 puntos. Al llegar al modulo la Srta.encargada me informa que no cuentan con este producto. Ustedes hablan de transparencia tengo mis dudas??? Tambien converse con la supervisora la Srta. Diana y me dio la misma respuesta Señores eso se llama publicidad engañosa Me siento decepcionada de la atencion a sus clientes","Experiencia pésima!! Revise el catalogo de Cmr Puntos y vi un producto para realizar un canje de 10,000 puntos. Al llegar al modulo la Srta.encargada me informa que no cuentan con este producto. Ustedes hablan de transparencia tengo mis dudas??? Tambien converse con la supervisora la Srta. Diana y me dio la misma respuesta Señores eso se llama publicidad engañosa Me siento decepcionada de la atencion a sus clientes",Tottus,Jockey Plaza,Retail,3,neutral,NEG,0.9649893641471864,0.9649893641471864,0.0324024409055709,0.0026082217227667,,neutral,baja,sin_etiqueta_final_confiable,,
83,1,posible_neutral_ambiguo,No me gusta su atención.. pésima,No me gusta su atención.. pésima,Movistar,Los Olivos,Telecomunicaciones,3,neutral,NEG,0.964150071144104,0.964150071144104,0.0297059472650289,0.0061440062709152,,neutral,baja,sin_etiqueta_final_confiable,,
84,1,posible_neutral_ambiguo,"Poco espacio para transitar con los carritos de compras si alguien se detiene tu KO tienes espacio para pasar por k en los pasadizos hay cajas , no tiene aire acondicionado, no se sabe donde dejar los coches despues de comprar","Poco espacio para transitar con los carritos de compras si alguien se detiene tu KO tienes espacio para pasar por k en los pasadizos hay cajas , no tiene aire acondicionado, no se sabe donde dejar los coches despues de comprar",Plaza Vea,Universitaria,Retail,3,neutral,NEG,0.9636017680168152,0.9636017680168152,0.0336864329874515,0.002711831126362,,neutral,baja,sin_etiqueta_final_confiable,,
85,1,posible_neutral_ambiguo,"Demasiada gente, atención muy lenta, te demoras mínimo 2 horas para ser atendido, mucho por mejorar","Demasiada gente, atención muy lenta, te demoras mínimo 2 horas para ser atendido, mucho por mejorar",Claro,Plaza Norte,Telecomunicaciones,3,neutral,NEG,0.9635489583015442,0.9635489583015442,0.0312143098562955,0.0052367313764989,,neutral,baja,sin_etiqueta_final_confiable,,
86,1,posible_neutral_ambiguo,"Me resultó muy difícil comprender la distribución de la ropa femenina. Un detalle que me pareció bastante de desprolijo: la ropa interior estaba exactamente al lado de las cajas, junto con los cien cachivaches que siempre están ubicados allí. Además, para no ser ropa de marca, me pareció excesivamente cara, y con diseños bastante rústicos.","Me resultó muy difícil comprender la distribución de la ropa femenina. Un detalle que me pareció bastante de desprolijo: la ropa interior estaba exactamente al lado de las cajas, junto con los cien cachivaches que siempre están ubicados allí. Además, para no ser ropa de marca, me pareció excesivamente cara, y con diseños bastante rústicos.",Ripley,Miraflores,Retail,3,neutral,NEG,0.963507890701294,0.963507890701294,0.033101886510849,0.0033901326823979,,neutral,baja,sin_etiqueta_final_confiable,,
87,1,posible_neutral_ambiguo,"Practico con buena seguridad interna no tien ropa para gente gorda y tienes q pagar por una bolsa de plastico no te puedes probar la ropa y en carnes como en su linea de ferreteria es muy escasa,su estacionamiento para bicicletas es muy pobre","Practico con buena seguridad interna no tien ropa para gente gorda y tienes q pagar por una bolsa de plastico no te puedes probar la ropa y en carnes como en su linea de ferreteria es muy escasa,su estacionamiento para bicicletas es muy pobre",Plaza Vea,Universitaria,Retail,3,neutral,NEG,0.9628801345825196,0.9628801345825196,0.0337206572294235,0.003399207489565,,neutral,baja,sin_etiqueta_final_confiable,,
88,1,posible_neutral_ambiguo,"Debe mejorar y mucho la atención al usuario desde el ingreso no ser tan cortante y poco cordial es poco seguro que lean esto los señores de Movistar y de seguro ni lo tomarán muy en cuenta pero deben saber que todos debemos y merecemos un buen trato lastimosamente se centran en una agresiva campaña comercial pero la atención al usuario final es la última rueda del coche, pocas excepciones y abunda más la displicencia y la poca o nula empatía","Debe mejorar y mucho la atención al usuario desde el ingreso no ser tan cortante y poco cordial es poco seguro que lean esto los señores de Movistar y de seguro ni lo tomarán muy en cuenta pero deben saber que todos debemos y merecemos un buen trato lastimosamente se centran en una agresiva campaña comercial pero la atención al usuario final es la última rueda del coche, pocas excepciones y abunda más la displicencia y la poca o nula empatía",Movistar,San Isidro,Telecomunicaciones,3,neutral,NEG,0.9628296494483948,0.9628296494483948,0.0337522998452186,0.0034181156661361,,neutral,baja,sin_etiqueta_final_confiable,,
89,1,posible_neutral_ambiguo,Es lamentable q el público no sea cuidadoso y se suele encontrar productos abiertos. Hay horarios en q la temperatura se eleva. Por lo demás buenos precios y buena atención.,Es lamentable q el público no sea cuidadoso y se suele encontrar productos abiertos. Hay horarios en q la temperatura se eleva. Por lo demás buenos precios y buena atención.,Tottus,Atocongo,Retail,3,neutral,NEG,0.9627870917320251,0.9627870917320251,0.0332831367850303,0.0039296695031225,,neutral,baja,sin_etiqueta_final_confiable,,
90,1,posible_neutral_ambiguo,"No dan ninguna solución, servicio pesimo","No dan ninguna solución, servicio pesimo",Movistar,Los Olivos,Telecomunicaciones,3,neutral,NEG,0.962532877922058,0.962532877922058,0.0301559977233409,0.0073110428638756,,neutral,baja,sin_etiqueta_final_confiable,,
91,1,posible_neutral_ambiguo,Bien pero los extractores de aire no funcionan todos compr rápido y sali mucho calor,Bien pero los extractores de aire no funcionan todos compr rápido y sali mucho calor,Metro,San Miguel,Retail,3,neutral,NEG,0.9625158905982972,0.9625158905982972,0.0341055057942867,0.0033786259591579,,neutral,baja,sin_etiqueta_final_confiable,,
92,1,posible_neutral_ambiguo,"Bueno para empezar la atencion es mala Movistar debería se preocuparse por contratar personal calificado y que sepa tratar bien al público, he entrado dos veces a reclamar y el trato a sido malo. Se nota personal descontento y tratan muy mal al usuario. Muchas caras bonitas nada más. Del 1 al 10 les doy 1. Sigo con ellos porque su tecnología es buena solo por eso.","Bueno para empezar la atencion es mala Movistar debería se preocuparse por contratar personal calificado y que sepa tratar bien al público, he entrado dos veces a reclamar y el trato a sido malo. Se nota personal descontento y tratan muy mal al usuario. Muchas caras bonitas nada más. Del 1 al 10 les doy 1. Sigo con ellos porque su tecnología es buena solo por eso.",Movistar,San Miguel,Telecomunicaciones,3,neutral,NEG,0.9623262882232666,0.9623262882232666,0.0328239016234874,0.0048497789539396,,neutral,baja,sin_etiqueta_final_confiable,,
93,1,posible_neutral_ambiguo,"Desde que cambiaron la ubicación al 1er sótano del Cenco ya no es lo mismo, a pesar del tamaño y la mejora en la atención no se logra tener la misma experiencia.","Desde que cambiaron la ubicación al 1er sótano del Cenco ya no es lo mismo, a pesar del tamaño y la mejora en la atención no se logra tener la misma experiencia.",Wong,La Molina,Retail,3,neutral,NEG,0.9622392058372498,0.9622392058372498,0.0344569608569145,0.0033037627581506,,neutral,baja,sin_etiqueta_final_confiable,,
94,1,posible_neutral_ambiguo,Falta personal en las cajas. Las que atienden se nota claramente que están bastante cansadas y en ocasiones no son atentas y gentiles. Hagan mejor la rotación del personal y denles descanso.,Falta personal en las cajas. Las que atienden se nota claramente que están bastante cansadas y en ocasiones no son atentas y gentiles. Hagan mejor la rotación del personal y denles descanso.,Metro,Breña,Retail,3,neutral,NEG,0.961558759212494,0.961558759212494,0.0348634496331214,0.0035777639131993,,neutral,baja,sin_etiqueta_final_confiable,,
95,1,posible_neutral_ambiguo,La atención en las cajas es buena. Sin embargo en el interior de la tienda no lo es. No hay personal capacitado para informar sobre la ubicación de los artículos o los precios y algo q me pareció bastante malo es que los baños no cuentan con papel higiénico.,La atención en las cajas es buena. Sin embargo en el interior de la tienda no lo es. No hay personal capacitado para informar sobre la ubicación de los artículos o los precios y algo q me pareció bastante malo es que los baños no cuentan con papel higiénico.,Plaza Vea,Miraflores,Retail,3,neutral,NEG,0.961542010307312,0.961542010307312,0.0354411415755748,0.0030167575459927,,neutral,baja,sin_etiqueta_final_confiable,,
96,1,posible_neutral_ambiguo,Hay dos cajas preferenciales y ambas están cerradas. La abrieron para atender a un señor y no querían atender a otros en situación de preferenciales. Que lejos está la atención de cómo era antes. Con quién nos quejamos?,Hay dos cajas preferenciales y ambas están cerradas. La abrieron para atender a un señor y no querían atender a otros en situación de preferenciales. Que lejos está la atención de cómo era antes. Con quién nos quejamos?,Wong,San Isidro,Retail,3,neutral,NEG,0.9614816308021544,0.9614816308021544,0.0361393988132476,0.0023790032137185,,neutral,baja,sin_etiqueta_final_confiable,,
97,1,posible_neutral_ambiguo,APP de banca movil mediocre.,APP de banca movil mediocre.,BanBif,San Isidro,Banca,3,neutral,NEG,0.961274802684784,0.961274802684784,0.032101035118103,0.0066241188906133,,neutral,baja,sin_etiqueta_final_confiable,,
98,1,posible_neutral_ambiguo,Estuvo muy regular no hay las ofertas q dice Plaza Vea ya q los descuentos son una Burla las Famosas rebajas son de Priductos q No tienen Mayor Rotacion y el Resto tienen una Rebaja estupida de 0.90 centimos a eso ñe Llaman Super Precios esUna Total burla para ños Clientes asi mismo Totalmente Todos los Productos han Dubido entre el 15 sl 30 % osea cada dia de Mal en Peor Hasta cuando podran Soportar los Perunos estos Abusos,Estuvo muy regular no hay las ofertas q dice Plaza Vea ya q los descuentos son una Burla las Famosas rebajas son de Priductos q No tienen Mayor Rotacion y el Resto tienen una Rebaja estupida de 0.90 centimos a eso ñe Llaman Super Precios esUna Total burla para ños Clientes asi mismo Totalmente Todos los Productos han Dubido entre el 15 sl 30 % osea cada dia de Mal en Peor Hasta cuando podran Soportar los Perunos estos Abusos,Plaza Vea,Jockey Plaza,Retail,3,neutral,NEG,0.960948884487152,0.960948884487152,0.0350555256009101,0.0039956718683242,,neutral,baja,sin_etiqueta_final_confiable,,
99,1,posible_neutral_ambiguo,"Falta variedad en los productos comestibles, eso quita competencia en ofertas y no beneficia al cliente.","Falta variedad en los productos comestibles, eso quita competencia en ofertas y no beneficia al cliente.",Tottus,Jockey Plaza,Retail,3,neutral,NEG,0.9607712626457214,0.9607712626457214,0.034397579729557,0.0048311715945601,,neutral,baja,sin_etiqueta_final_confiable,,
100,1,posible_neutral_ambiguo,"Considero que el personal tiene toda la voluntad y pericia para brindar atención a los clientes, pero lo que pasa es que la empresa no cuenta con productos que marquen la diferencia con las otras tiendas del sector. Se ha perdido las exclusividades que en antaño brindaban los principales ""basares"" que habían en Lima. Ahora todos los enseres son iguales o muy parecidos por lo que no generan voluntad de compra entre los usuarios.","Considero que el personal tiene toda la voluntad y pericia para brindar atención a los clientes, pero lo que pasa es que la empresa no cuenta con productos que marquen la diferencia con las otras tiendas del sector. Se ha perdido las exclusividades que en antaño brindaban los principales ""basares"" que habían en Lima. Ahora todos los enseres son iguales o muy parecidos por lo que no generan voluntad de compra entre los usuarios.",Ripley,Jockey Plaza,Retail,3,neutral,NEG,0.9606063961982728,0.9606063961982728,0.0366035588085651,0.0027900240384042,,neutral,baja,sin_etiqueta_final_confiable,,
101,1,posible_neutral_ambiguo,"La distribución de sus góndolas siempre deja que desear. A pesar de tener un amplio espacio, el orden de su distribución no facilita hacer las compras en menor tiempo.","La distribución de sus góndolas siempre deja que desear. A pesar de tener un amplio espacio, el orden de su distribución no facilita hacer las compras en menor tiempo.",Plaza Vea,Jockey Plaza,Retail,3,neutral,NEG,0.9605154395103456,0.9605154395103456,0.0363267324864864,0.0031578673515468,,neutral,baja,sin_etiqueta_final_confiable,,
102,1,posible_neutral_ambiguo,"Mucho demoran en la atención, hasta para dar un ticket","Mucho demoran en la atención, hasta para dar un ticket",Claro,Plaza Norte,Telecomunicaciones,3,neutral,NEG,0.96027809381485,0.96027809381485,0.0364514775574207,0.0032704235054552,,neutral,baja,sin_etiqueta_final_confiable,,
103,1,posible_neutral_ambiguo,"El local el amplio, pero la atención es bastante lenta, sabiendo que la mayoría de gente va a hacer consultas en el horario de refrigerio, se quedan con poco personal en ventanilla.","El local el amplio, pero la atención es bastante lenta, sabiendo que la mayoría de gente va a hacer consultas en el horario de refrigerio, se quedan con poco personal en ventanilla.",Interbank,San Isidro,Banca,3,neutral,NEG,0.959665834903717,0.959665834903717,0.037114955484867,0.0032192314974963,,neutral,baja,sin_etiqueta_final_confiable,,
104,1,posible_neutral_ambiguo,"Encuentras de todo y a muy buen precio. Lugar amplio, ya cuentan con aire acondicionado lo que hace que tus compras sean placenteras.","Encuentras de todo y a muy buen precio. Lugar amplio, ya cuentan con aire acondicionado lo que hace que tus compras sean placenteras.",Tottus,Jockey Plaza,Retail,3,neutral,POS,0.9592573046684264,0.0032767448574304,0.0374659299850463,0.9592573046684264,,neutral,baja,sin_etiqueta_final_confiable,,
105,1,posible_neutral_ambiguo,"Este lugar ha mejorado muchísimo, particularmente por el desarrollo urbanístico que ha habido en la zona, esto ha producido de que los distintos negocios que se encuentran tengan por que volverse muy competitivos. Plaza Vea ha mejorado en el formato por el cual vende, es más atractivo y bonito y con un servicio mucho mejor que otros locales.","Este lugar ha mejorado muchísimo, particularmente por el desarrollo urbanístico que ha habido en la zona, esto ha producido de que los distintos negocios que se encuentran tengan por que volverse muy competitivos. Plaza Vea ha mejorado en el formato por el cual vende, es más atractivo y bonito y con un servicio mucho mejor que otros locales.",Plaza Vea,San Borja,Retail,3,neutral,POS,0.9592331647872924,0.004406367894262,0.0363604910671711,0.9592331647872924,,neutral,baja,sin_etiqueta_final_confiable,,
106,1,posible_neutral_ambiguo,Me gustan sus precios de rebajas sus productos son muy buenos Pero está pasando algo q están usando información guardada y tengo el problema que habiendo bloqueado y darme un número nuevo de tarjeta a surgido compras parte de un fraude que supongo hecho por el mismo empleado ya q se trata de un nuevo número de tarjeta lo han usado quería comprar cosas pero así e preferido bloquear el resto de tarjetas adicionales me apena q este sucediendo algo así y todavía en estos tiempos que mal espero puedan resolver mi reclamo que ya fue puesto ojalá.!!!!!!!!,Me gustan sus precios de rebajas sus productos son muy buenos Pero está pasando algo q están usando información guardada y tengo el problema que habiendo bloqueado y darme un número nuevo de tarjeta a surgido compras parte de un fraude que supongo hecho por el mismo empleado ya q se trata de un nuevo número de tarjeta lo han usado quería comprar cosas pero así e preferido bloquear el resto de tarjetas adicionales me apena q este sucediendo algo así y todavía en estos tiempos que mal espero puedan resolver mi reclamo que ya fue puesto ojalá.!!!!!!!!,Falabella,San Isidro,Retail,3,neutral,NEG,0.9589992165565492,0.9589992165565492,0.037478469312191,0.0035222894512116,,neutral,baja,sin_etiqueta_final_confiable,,
107,1,posible_neutral_ambiguo,"La atención fue maso menos buena, faltó un poco más de amabilidad y le ponía 5 estrellas. Lo que si es que hay buenas promociones estos días","La atención fue maso menos buena, faltó un poco más de amabilidad y le ponía 5 estrellas. Lo que si es que hay buenas promociones estos días",Tottus,Jockey Plaza,Retail,3,neutral,POS,0.9577431678771972,0.0033130960073322,0.0389437526464462,0.9577431678771972,,neutral,baja,sin_etiqueta_final_confiable,,
108,1,posible_neutral_ambiguo,"Pésima atención ,me tiene grabado con los datos de mi DNI al 2021 enero y ,a julio 2021 me bloquean mi equipo la misma empresa con datos falsos que no son míos al 2021 ,su sistema no corrobora la data que supuestamente ya está tal cual el DNI de uno mismo ,sino como mejor les parece a ellos,...según lo llaman""error del sistema"", falta de actualización o ""fraude"" , y si te siguen cobrando tu mensualidad aunque sigas tu reclamo con razón.Como cliente exijo den un reporte en física de los datos de uno como usuario ala fecha ,para saber que uno es uno mismo.mepaso que el biométrico no funcionaba y que mi dirección no era la mía.Y con datos falsos me hicieron firmar para sacar mi nuevo chip ,sino no me lo daban","Pésima atención ,me tiene grabado con los datos de mi DNI al 2021 enero y ,a julio 2021 me bloquean mi equipo la misma empresa con datos falsos que no son míos al 2021 ,su sistema no corrobora la data que supuestamente ya está tal cual el DNI de uno mismo ,sino como mejor les parece a ellos,...según lo llaman""error del sistema"", falta de actualización o ""fraude"" , y si te siguen cobrando tu mensualidad aunque sigas tu reclamo con razón.Como cliente exijo den un reporte en física de los datos de uno como usuario ala fecha ,para saber que uno es uno mismo.mepaso que el biométrico no funcionaba y que mi dirección no era la mía.Y con datos falsos me hicieron firmar para sacar mi nuevo chip ,sino no me lo daban",Entel,San Isidro,Telecomunicaciones,3,neutral,NEG,0.9575669169425964,0.9575669169425964,0.0396640934050083,0.0027689239941537,,neutral,baja,sin_etiqueta_final_confiable,,
109,1,posible_neutral_ambiguo,"Comparé precios con otros supermercados y Metro ya no tiene los precios competitivos, el café para pasar en presentación 225 gr. 2 soles más caro, café soluble lo mismo, por citar un producto. El pan francés cada día lo hacen más grande, deberían rebajar el standard de medida, me parece en vez de dos panes, se lleva uno.","Comparé precios con otros supermercados y Metro ya no tiene los precios competitivos, el café para pasar en presentación 225 gr. 2 soles más caro, café soluble lo mismo, por citar un producto. El pan francés cada día lo hacen más grande, deberían rebajar el standard de medida, me parece en vez de dos panes, se lleva uno.",Metro,San Miguel,Retail,3,neutral,NEG,0.9572664499282836,0.9572664499282836,0.0393638052046299,0.0033698491752147,,neutral,baja,sin_etiqueta_final_confiable,,
110,1,posible_neutral_ambiguo,"Tiene protocolos pero de ingreso. Una vez adentro es absurda la cantidad de personas que hay y nadie hace cumplir los sentidos de tránsito en los pasillos para evitar amontonamientos. Inclusive en la caja, no respetaban la distancia, aún bajo pedido de los empleados.","Tiene protocolos pero de ingreso. Una vez adentro es absurda la cantidad de personas que hay y nadie hace cumplir los sentidos de tránsito en los pasillos para evitar amontonamientos. Inclusive en la caja, no respetaban la distancia, aún bajo pedido de los empleados.",Plaza Vea,San Borja,Retail,3,neutral,NEG,0.9572276473045348,0.9572276473045348,0.039095114916563,0.0036771544255316,,neutral,baja,sin_etiqueta_final_confiable,,
111,1,posible_neutral_ambiguo,"Gran variedad y siempre con buenas ofertas. Amable personal de caja, vigilancia y probadores pero las encargadas de las marcas no atienden para nada a los clientes. Cero ayuda para ubicar productos. Personal nada diligente y mala supervisión del mismo","Gran variedad y siempre con buenas ofertas. Amable personal de caja, vigilancia y probadores pero las encargadas de las marcas no atienden para nada a los clientes. Cero ayuda para ubicar productos. Personal nada diligente y mala supervisión del mismo",Ripley,Miraflores,Retail,3,neutral,NEG,0.9569135904312134,0.9569135904312134,0.0367623306810855,0.0063240644522011,,neutral,baja,sin_etiqueta_final_confiable,,
112,1,posible_neutral_ambiguo,La atención del personal es buena pero la política administrativa de la empresa no les da las adecuadas herramientas para la solución de problemas de los clientes todas las personas que acuden en su mayoría es para reclamar algo.,La atención del personal es buena pero la política administrativa de la empresa no les da las adecuadas herramientas para la solución de problemas de los clientes todas las personas que acuden en su mayoría es para reclamar algo.,Movistar,Miraflores,Telecomunicaciones,3,neutral,NEG,0.9565934538841248,0.9565934538841248,0.0395094491541385,0.0038971486501395,,neutral,baja,sin_etiqueta_final_confiable,,
113,1,posible_neutral_ambiguo,Buen lugar aunque se llena de clientes muy rápido,Buen lugar aunque se llena de clientes muy rápido,Movistar,Los Olivos,Telecomunicaciones,3,neutral,POS,0.956421673297882,0.0027793680783361,0.0407989993691444,0.956421673297882,,neutral,baja,sin_etiqueta_final_confiable,,
114,1,posible_neutral_ambiguo,"Es muy difícil para entrar allí si eres discapacitado, pues hay son escaleras mecánicas de una de las entradas y si requieres solocitar una silla no dejan que las presten, asi que para que vaya un descapacitado es difícil para su movilización.","Es muy difícil para entrar allí si eres discapacitado, pues hay son escaleras mecánicas de una de las entradas y si requieres solocitar una silla no dejan que las presten, asi que para que vaya un descapacitado es difícil para su movilización.",Falabella,San Isidro,Retail,3,neutral,NEG,0.9557443261146544,0.9557443261146544,0.041648868471384,0.0026068126317113,,neutral,baja,sin_etiqueta_final_confiable,,
115,1,posible_neutral_ambiguo,"Cuando uno compra en este tipo de supermercados uno se espera a que la calidad sea completa. Cuando fui a pagar en caja, la señorita iba tan rápido que yo no tenía tiempo de verificar si estaba escaneando los artículos correctamente. Después de pagar y al llegar a casa me di cuenta que había un error en la cantidad de artículos (había puesto 7 cuando eran solo 6 Taris 400gr) un error de 12 soles. Intentando comunicarme con Plaza Vea, su sistema de reclamos y consultas no es nada efectivo. Por eso les pongo 1 estrella, no contestan nunca (ya pasaron varios días y es silencio) pésimo para una tienda como ellos. ————- Actualización: De tanto esperar decidí ir a Plaza Vea hoy día 4 de diciembre, y hablé con el responsable de caja a quien explique mi problema. El después de verificar, me propuso la devolución de mi dinero o el rembolso del Tari adicional. Problema corregido. Actualizo a 3 estrellas (anteriormente 1) . Aun me parece ilógico que su sistema de reclamos en línea no funcione o tome tanto tiempo. Pero al menos la tienda se corrigió del problema. Gracias","Cuando uno compra en este tipo de supermercados uno se espera a que la calidad sea completa. Cuando fui a pagar en caja, la señorita iba tan rápido que yo no tenía tiempo de verificar si estaba escaneando los artículos correctamente. Después de pagar y al llegar a casa me di cuenta que había un error en la cantidad de artículos (había puesto 7 cuando eran solo 6 Taris 400gr) un error de 12 soles. Intentando comunicarme con Plaza Vea, su sistema de reclamos y consultas no es nada efectivo. Por eso les pongo 1 estrella, no contestan nunca (ya pasaron varios días y es silencio) pésimo para una tienda como ellos. ————- Actualización: De tanto esperar decidí ir a Plaza Vea hoy día 4 de diciembre, y hablé con el responsable de caja a quien explique mi problema. El después de verificar, me propuso la devolución de mi dinero o el rembolso del Tari adicional. Problema corregido. Actualizo a 3 estrellas (anteriormente 1) . Aun me parece ilógico que su sistema de reclamos en línea no funcione o tome tanto tiempo. Pero al menos la tienda se corrigió del problema. Gracias",Plaza Vea,San Borja,Retail,3,neutral,NEG,0.9552479386329652,0.9552479386329652,0.0415604412555694,0.0031916673760861,,neutral,baja,sin_etiqueta_final_confiable,,
116,1,posible_neutral_ambiguo,La atención es muy lenta.,La atención es muy lenta.,Movistar,Los Olivos,Telecomunicaciones,3,neutral,NEG,0.9551646113395692,0.9551646113395692,0.0408235788345336,0.0040118182078003,,neutral,baja,sin_etiqueta_final_confiable,,
117,1,posible_neutral_ambiguo,"Me parecio un lugar con muy buenos precios , muy ordenado limpio , pero a mi parecer les falta un mejor trato al publico , de lo demas todo genial","Me parecio un lugar con muy buenos precios , muy ordenado limpio , pero a mi parecer les falta un mejor trato al publico , de lo demas todo genial",Plaza Vea,Universitaria,Retail,3,neutral,POS,0.9551634192466736,0.0046418416313827,0.0401947759091854,0.9551634192466736,,neutral,baja,sin_etiqueta_final_confiable,,
118,1,posible_neutral_ambiguo,"La atención de reclamos y servicio técnico requiere toda la paciencia del mundo. 1.5 horas para que digan que la información la pudieron dar por teléfono, cuando por teléfono dijeron que teníamos que ir en persona Cuando lo dejamos en servicio técnico nos dijeron de 7 a 10 días y en los papeles habían puesto 21 días. Tienen pésimo servicio técnico","La atención de reclamos y servicio técnico requiere toda la paciencia del mundo. 1.5 horas para que digan que la información la pudieron dar por teléfono, cuando por teléfono dijeron que teníamos que ir en persona Cuando lo dejamos en servicio técnico nos dijeron de 7 a 10 días y en los papeles habían puesto 21 días. Tienen pésimo servicio técnico",Falabella,Jockey Plaza,Retail,3,neutral,NEG,0.9549436569213868,0.9549436569213868,0.0422298312187194,0.002826509065926,,neutral,baja,sin_etiqueta_final_confiable,,
119,1,posible_neutral_ambiguo,Muchas gente y los que atienden hacen otras cosas y no atienden a los que esperan,Muchas gente y los que atienden hacen otras cosas y no atienden a los que esperan,Claro,Miraflores,Telecomunicaciones,3,neutral,NEG,0.9543794393539428,0.9543794393539428,0.0421572811901569,0.003463277593255,,neutral,baja,sin_etiqueta_final_confiable,,
120,1,posible_neutral_ambiguo,Mal sistema de turnos para atención,Mal sistema de turnos para atención,Claro,Miraflores,Telecomunicaciones,3,neutral,NEG,0.9543063640594482,0.9543063640594482,0.0417109504342079,0.0039826808497309,,neutral,baja,sin_etiqueta_final_confiable,,
121,1,posible_neutral_ambiguo,"Este es una de los locales de Saga Falabella más grandes que he visitado hasta el momento. Tiene algo de 4 niveles con variedad de productos desde ropa, zapatos hasta artefactos. Me llamó la atención que todas las ocasiones que ingresé al local no estaba excesivamente lleno, quizás esto varía según las fechas y horas. Tienen muchas marcas de ropas y de carteras. Me gustó mucho esta tienda.","Este es una de los locales de Saga Falabella más grandes que he visitado hasta el momento. Tiene algo de 4 niveles con variedad de productos desde ropa, zapatos hasta artefactos. Me llamó la atención que todas las ocasiones que ingresé al local no estaba excesivamente lleno, quizás esto varía según las fechas y horas. Tienen muchas marcas de ropas y de carteras. Me gustó mucho esta tienda.",Falabella,Miraflores,Retail,3,neutral,POS,0.9534719586372375,0.0029844085220247,0.0435435958206653,0.9534719586372375,,neutral,baja,sin_etiqueta_final_confiable,,
122,1,posible_neutral_ambiguo,"Tiene buenos precios y productos Pero la tienda sin Aire acondicionado, poca iluminación y poco personal para atención","Tiene buenos precios y productos Pero la tienda sin Aire acondicionado, poca iluminación y poco personal para atención",Ripley,Miraflores,Retail,3,neutral,NEG,0.953461229801178,0.953461229801178,0.0389760956168174,0.0075626587495207,,neutral,baja,sin_etiqueta_final_confiable,,
123,1,posible_neutral_ambiguo,"El local es bastante grande, pero un poco mal diseñado, hay 20 tiendas más dentro de tottus, no sé si el “centro comercial” es Open o Tottus, un desorden total; encontrar los baños se convierte en una búsqueda del tesoro, si tienes suerte lo encontrarás, no hay autoservicio.","El local es bastante grande, pero un poco mal diseñado, hay 20 tiendas más dentro de tottus, no sé si el “centro comercial” es Open o Tottus, un desorden total; encontrar los baños se convierte en una búsqueda del tesoro, si tienes suerte lo encontrarás, no hay autoservicio.",Tottus,San Miguel,Retail,3,neutral,NEG,0.95310240983963,0.95310240983963,0.0426662564277648,0.0042312261648476,,neutral,baja,sin_etiqueta_final_confiable,,
124,1,posible_neutral_ambiguo,"Pésima atención, fui a pagar la renovación del dúo playa, sólo recibían efectivo. Segundo me cobraban un cambio de ruta del cableado, cosa falsa. El mes pasado pedí una revisión del cableado que tiene varios años y que estaba deteriorado por estar en la playa y al interperie. Sólo fue acomodado y reemplazar empalmes. Tuve que hacer otra cola. Deben acortar trámites, tener varias computadoras para escribir en libro de reclamos, hasta para eso cola.","Pésima atención, fui a pagar la renovación del dúo playa, sólo recibían efectivo. Segundo me cobraban un cambio de ruta del cableado, cosa falsa. El mes pasado pedí una revisión del cableado que tiene varios años y que estaba deteriorado por estar en la playa y al interperie. Sólo fue acomodado y reemplazar empalmes. Tuve que hacer otra cola. Deben acortar trámites, tener varias computadoras para escribir en libro de reclamos, hasta para eso cola.",Movistar,Miraflores,Telecomunicaciones,3,neutral,NEG,0.9526715278625488,0.9526715278625488,0.0444438979029655,0.0028845821507275,,neutral,baja,sin_etiqueta_final_confiable,,
